User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Device
1150,Basic,15,2022-07-01,2023-07-03,UnitedStates,38,Tablet
1043,Standard,12,2022-09-20,2023-07-01,UnitedStates,35,Tablet
137,Basic,12,2022-08-10,2023-06-22,Brazil,49,Laptop
762,Premium,10,2022-09-01,2023-07-02,Canada,48,Laptop
908,Basic,13,2022-10-08,2023-07-03,UnitedStates,46,SmartTV
2264,Basic,12,2022-09-02,2023-07-12,Australia,41,Smartphone
1516,Premium,15,2022-07-12,2023-07-07,France,50,Laptop
1461,Premium,11,2022-09-17,2023-07-05,Spain,32,SmartTV
411,Premium,14,2022-09-03,2023-06-26,UnitedStates,48,Tablet
825,Basic,12,2022-08-09,2023-06-30,Germany,30,Laptop
1244,Standard,12,2022-08-16,2023-07-04,Australia,42,Tablet
355,Basic,15,2022-10-12,2023-06-27,Germany,32,Tablet
449,Premium,10,2022-08-07,2023-06-28,Spain,37,Laptop
2452,Basic,14,2022-11-04,2023-07-13,Spain,31,Tablet
1786,Premium,15,2022-07-14,2023-07-09,France,43,Laptop
239,Basic,15,2022-12-23,2023-06-26,Spain,38,SmartTV
2402,Premium,12,2022-10-05,2023-07-11,Brazil,47,Smartphone
2039,Basic,11,2022-11-08,2023-07-09,Australia,43,Laptop
529,Standard,11,2022-07-07,2023-06-27,Spain,50,Laptop
169,Premium,12,2023-01-20,2023-06-26,Spain,49,Tablet
2075,Basic,14,2022-07-15,2023-07-09,Italy,47,Tablet
1935,Basic,12,2022-07-12,2023-07-07,Germany,36,Tablet
1206,Premium,13,2022-10-23,2023-07-04,Spain,32,SmartTV
598,Standard,12,2022-07-05,2023-06-29,UnitedKingdom,29,Tablet
394,Premium,14,2022-05-30,2023-06-27,Australia,41,Tablet
1207,Standard,12,2022-10-23,2023-07-04,Spain,33,SmartTV
1375,Basic,12,2022-06-30,2023-07-03,UnitedStates,30,Laptop
2301,Premium,13,2022-10-03,2023-07-09,Spain,40,Laptop
1659,Standard,14,2022-07-26,2023-07-06,Canada,35,Smartphone
1071,Premium,12,2022-09-06,2023-07-03,Spain,40,Tablet
1853,Standard,13,2022-07-16,2023-07-08,UnitedStates,43,Laptop
1985,Basic,11,2022-09-06,2023-07-09,Italy,40,Tablet
1527,Basic,15,2022-09-05,2023-07-05,Canada,32,SmartTV
2106,Premium,10,2022-11-06,2023-07-09,Spain,28,Smartphone
1292,Basic,12,2022-06-30,2023-07-04,Brazil,30,SmartTV
1174,Premium,11,2022-08-18,2023-07-04,Spain,44,Laptop
62,Basic,10,2022-08-03,2023-06-28,Canada,37,Smartphone
619,Premium,11,2022-09-06,2023-06-29,Spain,27,Smartphone
1900,Basic,14,2022-11-06,2023-07-08,UnitedStates,45,Smartphone
1350,Basic,13,2022-08-27,2023-07-04,Germany,39,Smartphone
1443,Standard,13,2022-06-27,2023-07-05,Mexico,43,Laptop
1491,Premium,11,2022-09-11,2023-07-05,Spain,42,Laptop
1120,Basic,13,2022-10-10,2023-07-04,UnitedStates,51,Smartphone
1001,Premium,12,2022-08-12,2023-07-03,UnitedStates,34,Laptop
1961,Basic,14,2022-10-24,2023-07-10,UnitedStates,34,Smartphone
1020,Basic,13,2022-06-21,2023-07-01,Germany,38,Tablet
1112,Basic,15,2022-09-13,2023-07-03,Brazil,31,Tablet
283,Standard,15,2022-06-30,2023-06-26,UnitedKingdom,46,Smartphone
2463,Standard,10,2022-11-12,2023-07-11,Mexico,50,SmartTV
1973,Standard,15,2022-11-09,2023-07-09,UnitedStates,37,Tablet
609,Standard,14,2022-07-03,2023-06-29,Canada,50,Smartphone
435,Basic,11,2022-10-17,2023-06-28,Germany,39,SmartTV
510,Basic,15,2022-10-06,2023-06-29,Germany,43,Tablet
2481,Premium,10,2022-08-05,2023-07-12,Spain,33,Laptop
110,Basic,13,2023-01-26,2023-06-24,Italy,37,Laptop
178,Standard,13,2022-10-19,2023-06-26,Mexico,49,Laptop
2341,Premium,11,2022-07-31,2023-07-10,France,48,Tablet
393,Standard,10,2022-06-03,2023-06-26,UnitedKingdom,40,Tablet
2401,Basic,11,2022-10-16,2023-07-11,France,35,Laptop
1921,Premium,14,2022-07-24,2023-07-08,France,34,Laptop
61,Premium,15,2023-02-08,2023-06-22,UnitedStates,28,Laptop
2120,Basic,14,2022-09-28,2023-07-10,Italy,39,SmartTV
2487,Premium,11,2022-07-25,2023-07-12,Canada,35,SmartTV
1177,Basic,15,2022-09-01,2023-07-02,Spain,48,Tablet
1791,Premium,14,2022-07-01,2023-07-06,Spain,45,Laptop
552,Basic,13,2022-08-29,2023-06-27,Canada,48,Tablet
747,Basic,11,2022-06-25,2023-06-29,Canada,41,SmartTV
2232,Basic,13,2022-10-04,2023-07-10,Canada,40,Laptop
1810,Premium,14,2022-09-19,2023-07-09,UnitedStates,27,Laptop
115,Basic,11,2022-04-05,2023-06-25,Germany,50,Laptop
172,Basic,12,2022-04-27,2023-06-26,Canada,39,Smartphone
2266,Premium,15,2022-08-16,2023-07-09,France,43,Tablet
2104,Standard,13,2022-11-02,2023-07-11,Spain,28,Tablet
732,Basic,12,2022-06-19,2023-06-29,Canada,47,Tablet
961,Premium,15,2022-07-23,2023-07-01,France,48,Laptop
92,Basic,14,2022-01-05,2023-06-28,Canada,39,SmartTV
1483,Standard,14,2022-11-02,2023-07-06,UnitedKingdom,49,SmartTV
1345,Basic,10,2022-10-27,2023-07-03,UnitedStates,46,SmartTV
142,Basic,14,2022-06-10,2023-06-22,Canada,28,SmartTV
1715,Basic,14,2022-07-12,2023-07-06,Italy,31,Laptop
2016,Premium,10,2022-09-06,2023-07-11,Spain,32,SmartTV
2029,Standard,10,2022-10-21,2023-07-07,Spain,28,SmartTV
1049,Premium,14,2022-10-09,2023-07-01,Australia,41,Smartphone
2061,Premium,10,2022-08-01,2023-07-09,Spain,48,SmartTV
607,Standard,14,2022-06-14,2023-06-27,Spain,27,SmartTV
2121,Premium,14,2022-09-25,2023-07-09,Spain,39,Laptop
1530,Basic,12,2022-09-14,2023-07-06,Germany,44,Smartphone
1902,Basic,15,2022-11-07,2023-07-10,Canada,30,SmartTV
1796,Basic,10,2022-07-15,2023-07-09,UnitedStates,50,Tablet
978,Standard,13,2022-10-08,2023-07-03,Mexico,29,SmartTV
2397,Basic,15,2022-10-29,2023-07-11,Canada,27,Smartphone
2312,Basic,12,2022-11-03,2023-07-11,Brazil,38,Smartphone
2445,Basic,14,2022-10-16,2023-07-10,Germany,31,Smartphone
1097,Basic,13,2022-07-03,2023-07-02,Brazil,45,Smartphone
637,Basic,12,2022-11-14,2023-06-29,Spain,51,Tablet
205,Basic,12,2022-07-30,2023-06-25,Germany,30,SmartTV
2488,Standard,11,2022-07-18,2023-07-13,UnitedKingdom,29,Smartphone
717,Basic,15,2022-10-18,2023-06-29,Canada,39,Tablet
1714,Standard,14,2022-07-16,2023-07-07,Spain,36,Tablet
1032,Basic,15,2022-07-23,2023-07-02,Canada,29,Smartphone
1850,Basic,12,2022-07-28,2023-07-08,Italy,30,Smartphone
2359,Standard,13,2022-08-12,2023-07-11,Spain,31,Laptop
1896,Premium,14,2022-11-02,2023-07-09,Spain,43,Laptop
854,Premium,10,2022-11-07,2023-06-30,Australia,49,SmartTV
461,Basic,11,2022-06-16,2023-06-27,UnitedStates,37,SmartTV
1667,Basic,11,2022-09-05,2023-07-06,Brazil,49,Tablet
52,Basic,10,2022-08-29,2023-06-28,Canada,37,Tablet
642,Basic,11,2022-11-19,2023-07-01,Canada,27,Laptop
1132,Standard,13,2022-11-06,2023-07-03,Spain,51,Laptop
1137,Premium,13,2022-10-23,2023-07-04,Canada,51,SmartTV
1062,Premium,10,2022-11-10,2023-07-03,Canada,34,Laptop
1015,Basic,12,2022-06-28,2023-06-30,UnitedStates,32,Laptop
